secteur,Intervalle15Minutes,energie_sum_secteur,nb_installations
Residentiel,2019-11-04 09:30:00+00:00,1701463.2423000007,3559803
Residentiel,2019-11-04 09:45:00+00:00,1684984.7443000004,3559482
Residentiel,2019-11-04 10:00:00+00:00,1679396.4878000005,3559482
Residentiel,2019-11-04 10:15:00+00:00,1681532.6590000018,3556122
Residentiel,2019-11-04 10:30:00+00:00,1682429.1784999992,3557811
Residentiel,2019-11-04 10:45:00+00:00,1678212.3815999995,3562151
Residentiel,2019-11-04 11:00:00+00:00,1666498.5204000005,3562880
Residentiel,2019-11-04 11:15:00+00:00,1659008.3201000008,3562800
Residentiel,2019-11-04 11:30:00+00:00,1649236.8783000014,3563982
Residentiel,2019-11-04 11:45:00+00:00,1650377.0909999982,3568016
Residentiel,2019-11-04 12:00:00+00:00,1662992.9473000013,3567819
Residentiel,2019-11-04 12:15:00+00:00,1671180.522500001,3566540
Residentiel,2019-11-04 12:30:00+00:00,1670750.5916,3568754
Residentiel,2019-11-04 12:45:00+00:00,1657508.775400001,3569740
Residentiel,2019-11-04 13:00:00+00:00,1645853.8615999972,3568069
Residentiel,2019-11-04 13:15:00+00:00,1633000.973000002,3567577
Residentiel,2019-11-04 13:30:00+00:00,1625516.7361999997,3566274
Residentiel,2019-11-04 13:45:00+00:00,1624359.052199996,3561818
Residentiel,2019-11-04 14:00:00+00:00,1633348.1775999984,3560856
Residentiel,2019-11-04 14:15:00+00:00,1639038.6779999991,3562625
Residentiel,2019-11-04 14:30:00+00:00,1649737.0330999985,3562771
Residentiel,2019-11-04 14:45:00+00:00,1667441.4452000004,3564290
Residentiel,2019-11-04 15:00:00+00:00,1692579.706399998,3561892
Residentiel,2019-11-04 15:15:00+00:00,1713655.0507,3561695
Residentiel,2019-11-04 15:30:00+00:00,1747199.7278000026,3560276
Residentiel,2019-11-04 15:45:00+00:00,1787358.2217,3559405
Residentiel,2019-11-04 16:00:00+00:00,1849073.6697999984,3558569
Residentiel,2019-11-04 16:15:00+00:00,1920149.154699996,3556620
Residentiel,2019-11-04 16:30:00+00:00,2006572.442399999,3556854
Residentiel,2019-11-04 16:45:00+00:00,2087431.324300003,3557310
Residentiel,2019-11-04 17:00:00+00:00,2171073.793000003,3557674
Residentiel,2019-11-04 17:15:00+00:00,2209389.9359000004,3555759
Residentiel,2019-11-04 17:30:00+00:00,2230611.776700001,3559822
Residentiel,2019-11-04 17:45:00+00:00,2233072.7376,3560238
Residentiel,2019-11-04 18:00:00+00:00,2234852.978099998,3560988
Residentiel,2019-11-04 18:15:00+00:00,2224784.7972999923,3561322
Residentiel,2019-11-04 18:30:00+00:00,2211510.719499997,3563622
Residentiel,2019-11-04 18:45:00+00:00,2192645.4486999977,3565393
Residentiel,2019-11-04 19:00:00+00:00,2170147.993,3567595
Residentiel,2019-11-04 19:15:00+00:00,2145437.3046000027,3570041
Residentiel,2019-11-04 19:30:00+00:00,2123107.982500001,3571632
Residentiel,2019-11-04 19:45:00+00:00,2106985.6070999955,3574102
Residentiel,2019-11-04 20:00:00+00:00,2076103.0696000028,3575390
Residentiel,2019-11-04 20:15:00+00:00,2024295.4818,3577324
Residentiel,2019-11-04 20:30:00+00:00,1994865.2573999977,3579324
Residentiel,2019-11-04 20:45:00+00:00,1953196.5467000008,3580602
Residentiel,2019-11-04 21:00:00+00:00,1914573.3078999992,3582612
Residentiel,2019-11-04 21:15:00+00:00,1875405.459000001,3583421
Residentiel,2019-11-04 21:30:00+00:00,1831533.373300004,3584615
Residentiel,2019-11-04 21:45:00+00:00,1783847.4942999994,3586700
Residentiel,2019-11-04 22:00:00+00:00,1733717.6162000012,3586670
Residentiel,2019-11-04 22:15:00+00:00,1694296.606200001,3589054
Residentiel,2019-11-04 22:30:00+00:00,1645152.765200002,3588013
Residentiel,2019-11-04 22:45:00+00:00,1597567.325200001,3591836
Residentiel,2019-11-04 23:00:00+00:00,1550134.2767999973,3589522
Residentiel,2019-11-04 23:15:00+00:00,1511205.480399998,3587875
Residentiel,2019-11-04 23:30:00+00:00,1482738.1566000006,3592057
Residentiel,2019-11-04 23:45:00+00:00,1455738.069999997,3592830
Residentiel,2019-11-05 00:00:00+00:00,1437298.1874999986,3597555
Residentiel,2019-11-05 00:15:00+00:00,1420922.2247000013,3599613
Residentiel,2019-11-05 00:30:00+00:00,1402106.4351,3599706
Residentiel,2019-11-05 00:45:00+00:00,1392785.1785999972,3601598
Residentiel,2019-11-05 01:00:00+00:00,1382980.6692,3601926
Residentiel,2019-11-05 01:15:00+00:00,1370111.8725000026,3588292
Residentiel,2019-11-05 01:30:00+00:00,1367104.3536000028,3602159
Residentiel,2019-11-05 01:45:00+00:00,1362823.5034999994,3602175
Residentiel,2019-11-05 02:00:00+00:00,1357995.9503999974,3602297
Residentiel,2019-11-05 02:15:00+00:00,1355904.3366999996,3602424
Residentiel,2019-11-05 02:30:00+00:00,1354033.2994000004,3601797
Residentiel,2019-11-05 02:45:00+00:00,1351938.5042,3602274
Residentiel,2019-11-05 03:00:00+00:00,1350937.1249999998,3602237
Residentiel,2019-11-05 03:15:00+00:00,1351724.9074000004,3602354
Residentiel,2019-11-05 03:30:00+00:00,1356042.5867999974,3602379
Residentiel,2019-11-05 03:45:00+00:00,1361519.2020000012,3601980
Residentiel,2019-11-05 04:00:00+00:00,1372926.582199999,3601743
Residentiel,2019-11-05 04:15:00+00:00,1382179.0265000015,3600010
Residentiel,2019-11-05 04:30:00+00:00,1402170.5636999991,3600335
Residentiel,2019-11-05 04:45:00+00:00,1430159.8632000033,3600500
Residentiel,2019-11-05 05:00:00+00:00,1474909.1633000027,3598689
Residentiel,2019-11-05 05:15:00+00:00,1502868.6934000012,3600709
Residentiel,2019-11-05 05:30:00+00:00,1547752.9577999986,3600475
Residentiel,2019-11-05 05:45:00+00:00,1596599.737199998,3597664
Residentiel,2019-11-05 06:00:00+00:00,1675052.3344000007,3597117
Residentiel,2019-11-05 06:15:00+00:00,1740218.0846000018,3599304
Residentiel,2019-11-05 06:30:00+00:00,1790384.5538999976,3598535
Residentiel,2019-11-05 06:45:00+00:00,1821921.374699999,3599382
Residentiel,2019-11-05 07:00:00+00:00,1850243.0063999984,3595779
Residentiel,2019-11-05 07:15:00+00:00,1843551.7658999977,3593750
Residentiel,2019-11-05 07:30:00+00:00,1821646.0196000007,3593557
Residentiel,2019-11-05 07:45:00+00:00,1791796.9637000016,3593856
Residentiel,2019-11-05 08:00:00+00:00,1761286.0490000003,3593704
Residentiel,2019-11-05 08:15:00+00:00,1739401.2645000026,3593445
Residentiel,2019-11-05 08:30:00+00:00,1718485.6121999996,3591718
Residentiel,2019-11-05 08:45:00+00:00,1694302.439,3592146
Residentiel,2019-11-05 09:00:00+00:00,1677027.7536999965,3591371
Residentiel,2019-11-05 09:15:00+00:00,1664566.5803999994,3591973
Residentiel,2019-11-05 09:30:00+00:00,1647632.180399999,3587531
Residentiel,2019-11-05 09:45:00+00:00,1631072.8145999997,3587702
Residentiel,2019-11-05 10:00:00+00:00,1621650.3365999986,3588629
Residentiel,2019-11-05 10:15:00+00:00,1611361.7358999993,3589523
Residentiel,2019-11-05 10:30:00+00:00,1594249.3796,3586054
Residentiel,2019-11-05 10:45:00+00:00,1584382.6491000005,3584022
Residentiel,2019-11-05 11:00:00+00:00,1584740.815500004,3591166
Residentiel,2019-11-05 11:15:00+00:00,1588383.3325999952,3590540
Residentiel,2019-11-05 11:30:00+00:00,1589409.9960000024,3588680
Residentiel,2019-11-05 11:45:00+00:00,1586766.8244000033,3582317
Residentiel,2019-11-05 12:00:00+00:00,1591660.0171999992,3587294
Residentiel,2019-11-05 12:15:00+00:00,1586727.9227999952,3588169
Residentiel,2019-11-05 12:30:00+00:00,1567959.2107999995,3586300
Residentiel,2019-11-05 12:45:00+00:00,1555999.0863999985,3588264
Residentiel,2019-11-05 13:00:00+00:00,1542223.9619999998,3582612
Residentiel,2019-11-05 13:15:00+00:00,1537415.6406000005,3587591
Residentiel,2019-11-05 13:30:00+00:00,1531118.0186000017,3583909
Residentiel,2019-11-05 13:45:00+00:00,1528209.5178,3582978
Residentiel,2019-11-05 14:00:00+00:00,1532740.882399999,3587944
Residentiel,2019-11-05 14:15:00+00:00,1534608.9954999955,3583192
Residentiel,2019-11-05 14:30:00+00:00,1537814.0577999982,3582797
Residentiel,2019-11-05 14:45:00+00:00,1547870.7322999982,3587004
Residentiel,2019-11-05 15:00:00+00:00,1566199.0007000004,3587131
Residentiel,2019-11-05 15:15:00+00:00,1584804.288300001,3588282
Residentiel,2019-11-05 15:30:00+00:00,1622979.9770999977,3591264
Residentiel,2019-11-05 15:45:00+00:00,1661327.933,3593266
Residentiel,2019-11-05 16:00:00+00:00,1721360.0533999992,3586356
Residentiel,2019-11-05 16:15:00+00:00,1790548.6939000008,3587152
Residentiel,2019-11-05 16:30:00+00:00,1854829.166600001,3589385
Residentiel,2019-11-05 16:45:00+00:00,1925365.5872999935,3591192
Residentiel,2019-11-05 17:00:00+00:00,2004995.1709999996,3591161
Residentiel,2019-11-05 17:15:00+00:00,2042724.8840999969,3590838
Residentiel,2019-11-05 17:30:00+00:00,2073838.9773999983,3591617
Residentiel,2019-11-05 17:45:00+00:00,2079852.3879000016,3591977
Residentiel,2019-11-05 18:00:00+00:00,2093703.4419999977,3594503
Residentiel,2019-11-05 18:15:00+00:00,2085537.1143000007,3596075
Residentiel,2019-11-05 18:30:00+00:00,2085455.718500001,3599467
Residentiel,2019-11-05 18:45:00+00:00,2068864.2794000013,3598792
Residentiel,2019-11-05 19:00:00+00:00,2053355.5210000004,3600624
Residentiel,2019-11-05 19:15:00+00:00,2032948.3384,3599718
Residentiel,2019-11-05 19:30:00+00:00,2021209.1403000045,3602451
Residentiel,2019-11-05 19:45:00+00:00,1998272.4443000008,3603875
Residentiel,2019-11-05 20:00:00+00:00,1969874.560499997,3604943
Residentiel,2019-11-05 20:15:00+00:00,1941269.1494000007,3605082
Residentiel,2019-11-05 20:30:00+00:00,1915409.9851,3606404
Residentiel,2019-11-05 20:45:00+00:00,1873726.5494999965,3608386
Residentiel,2019-11-05 21:00:00+00:00,1841220.2083,3608986
Residentiel,2019-11-05 21:15:00+00:00,1809262.0682000008,3608427
Residentiel,2019-11-05 21:30:00+00:00,1781758.4523999994,3611252
Residentiel,2019-11-05 21:45:00+00:00,1744760.7332000008,3612026
Residentiel,2019-11-05 22:00:00+00:00,1697130.1207000015,3613043
Residentiel,2019-11-05 22:15:00+00:00,1661363.0904999988,3613974
Residentiel,2019-11-05 22:30:00+00:00,1623506.564400002,3614773
Residentiel,2019-11-05 22:45:00+00:00,1579704.118500002,3615015
Residentiel,2019-11-05 23:00:00+00:00,1544228.2139000003,3615289
Residentiel,2019-11-05 23:15:00+00:00,1512855.3492,3615601
Residentiel,2019-11-05 23:30:00+00:00,1485327.4012000004,3615864
Residentiel,2019-11-05 23:45:00+00:00,1467326.9943000004,3616056
Residentiel,2019-11-06 00:00:00+00:00,1450100.8828000023,3619840
Residentiel,2019-11-06 00:15:00+00:00,1442894.1661999975,3620043
Residentiel,2019-11-06 00:30:00+00:00,1436338.2584000027,3620225
Residentiel,2019-11-06 00:45:00+00:00,1430752.8654999996,3620380
Residentiel,2019-11-06 01:00:00+00:00,1425354.9515000014,3620494
Residentiel,2019-11-06 01:15:00+00:00,1420044.0550000016,3606836
Residentiel,2019-11-06 01:30:00+00:00,1425323.4566000002,3621176
Residentiel,2019-11-06 01:45:00+00:00,1428631.1139999994,3621958
Residentiel,2019-11-06 02:00:00+00:00,1430101.806000003,3621325
Residentiel,2019-11-06 02:15:00+00:00,1439231.102399999,3622245
Residentiel,2019-11-06 02:30:00+00:00,1442464.8125999982,3622298
Residentiel,2019-11-06 02:45:00+00:00,1446321.8727000004,3622311
Residentiel,2019-11-06 03:00:00+00:00,1454428.0765999972,3622461
Residentiel,2019-11-06 03:15:00+00:00,1465922.2345000014,3622513
Residentiel,2019-11-06 03:30:00+00:00,1473166.9876999971,3622479
Residentiel,2019-11-06 03:45:00+00:00,1484500.5174000023,3622669
Residentiel,2019-11-06 04:00:00+00:00,1504612.8435999998,3622708
Residentiel,2019-11-06 04:15:00+00:00,1525626.1857999975,3622723
Residentiel,2019-11-06 04:30:00+00:00,1550220.6886999994,3622730
Residentiel,2019-11-06 04:45:00+00:00,1584166.0672999995,3622679
Residentiel,2019-11-06 05:00:00+00:00,1643718.497899998,3622634
Residentiel,2019-11-06 05:15:00+00:00,1687982.4759999996,3622503
Residentiel,2019-11-06 05:30:00+00:00,1739055.414299997,3622435
Residentiel,2019-11-06 05:45:00+00:00,1797687.7633000014,3621199
Residentiel,2019-11-06 06:00:00+00:00,1884272.4750000043,3620962
Residentiel,2019-11-06 06:15:00+00:00,1966106.709899997,3620915
Residentiel,2019-11-06 06:30:00+00:00,2020122.9976000036,3620558
Residentiel,2019-11-06 06:45:00+00:00,2074876.3041999985,3619431
Residentiel,2019-11-06 07:00:00+00:00,2099173.368999999,3620251
Residentiel,2019-11-06 07:15:00+00:00,2087888.9209999985,3619884
Residentiel,2019-11-06 07:30:00+00:00,2058510.1008000013,3619548
Residentiel,2019-11-06 07:45:00+00:00,2021289.427400003,3619109
Residentiel,2019-11-06 08:00:00+00:00,1976302.656499999,3617915
Residentiel,2019-11-06 08:15:00+00:00,1930544.6855999983,3617732
Residentiel,2019-11-06 08:30:00+00:00,1873579.0721999984,3616649
Residentiel,2019-11-06 08:45:00+00:00,1816459.7058999971,3616756
Residentiel,2019-11-06 09:00:00+00:00,1781755.6908000023,3616343
Residentiel,2019-11-06 09:15:00+00:00,1748124.0432000002,3616151
Residentiel,2019-11-06 09:30:00+00:00,1707247.2040000015,3612561
Residentiel,2019-11-06 09:45:00+00:00,1676489.9580999971,3609886
Residentiel,2019-11-06 10:00:00+00:00,1643854.3235000034,3610035
Residentiel,2019-11-06 10:15:00+00:00,1621443.6345000004,3609307
Residentiel,2019-11-06 10:30:00+00:00,1607333.9034999984,3609620
Residentiel,2019-11-06 10:45:00+00:00,1601581.0122000002,3608677
Residentiel,2019-11-06 11:00:00+00:00,1601936.7416999992,3605756
Residentiel,2019-11-06 11:15:00+00:00,1607089.5917999968,3608418
Residentiel,2019-11-06 11:30:00+00:00,1614379.4950999978,3613788
Residentiel,2019-11-06 11:45:00+00:00,1615444.332399999,3607570
Residentiel,2019-11-06 12:00:00+00:00,1619301.4990000038,3608749
Residentiel,2019-11-06 12:15:00+00:00,1606744.1093000027,3609523
Residentiel,2019-11-06 12:30:00+00:00,1592549.9669000013,3614456
Residentiel,2019-11-06 12:45:00+00:00,1573802.7734000017,3615584
Residentiel,2019-11-06 13:00:00+00:00,1552242.8712000018,3615509
Residentiel,2019-11-06 13:15:00+00:00,1542755.4420999996,3615791
Residentiel,2019-11-06 13:30:00+00:00,1533795.0246000013,3616300
Residentiel,2019-11-06 13:45:00+00:00,1522286.636100001,3616015
Residentiel,2019-11-06 14:00:00+00:00,1524847.0680000023,3616042
Residentiel,2019-11-06 14:15:00+00:00,1530206.776699996,3614624
Residentiel,2019-11-06 14:30:00+00:00,1548793.4418999995,3614439
Residentiel,2019-11-06 14:45:00+00:00,1570601.5737999985,3616105
Residentiel,2019-11-06 15:00:00+00:00,1602979.785699999,3614404
Residentiel,2019-11-06 15:15:00+00:00,1643363.0083,3615964
Residentiel,2019-11-06 15:30:00+00:00,1705339.5068,3617160
Residentiel,2019-11-06 15:45:00+00:00,1780888.1624999996,3616659
Residentiel,2019-11-06 16:00:00+00:00,1884923.491200001,3615921
Residentiel,2019-11-06 16:15:00+00:00,1974450.9533999995,3617326
Residentiel,2019-11-06 16:30:00+00:00,2071133.1097999967,3617566
Residentiel,2019-11-06 16:45:00+00:00,2165423.940699999,3616662
Residentiel,2019-11-06 17:00:00+00:00,2252483.3568999986,3617049
Residentiel,2019-11-06 17:15:00+00:00,2305059.7979000006,3617250
Residentiel,2019-11-06 17:30:00+00:00,2330455.832199994,3617413
Residentiel,2019-11-06 17:45:00+00:00,2344185.965400001,3617167
Residentiel,2019-11-06 18:00:00+00:00,2351376.967099997,3616996
Residentiel,2019-11-06 18:15:00+00:00,2349297.692799998,3617049
Residentiel,2019-11-06 18:30:00+00:00,2345273.6248000013,3617339
Residentiel,2019-11-06 18:45:00+00:00,2335680.4311,3617594
Residentiel,2019-11-06 19:00:00+00:00,2318667.9150000005,3617912
Residentiel,2019-11-06 19:15:00+00:00,2310947.781800004,3618500
Residentiel,2019-11-06 19:30:00+00:00,2299989.9635999976,3618887
Residentiel,2019-11-06 19:45:00+00:00,2289606.627299997,3619154
Residentiel,2019-11-06 20:00:00+00:00,2255806.154600002,3619368
Residentiel,2019-11-06 20:15:00+00:00,2227387.486500005,3619034
Residentiel,2019-11-06 20:30:00+00:00,2200632.567699998,3619604
Residentiel,2019-11-06 20:45:00+00:00,2169987.840499998,3619792
Residentiel,2019-11-06 21:00:00+00:00,2128948.656200001,3620245
Residentiel,2019-11-06 21:15:00+00:00,2088734.2589000023,3620312
Residentiel,2019-11-06 21:30:00+00:00,2054145.4187000045,3619819
Residentiel,2019-11-06 21:45:00+00:00,2013009.790299999,3620693
Residentiel,2019-11-06 22:00:00+00:00,1958841.3853000011,3620782
Residentiel,2019-11-06 22:15:00+00:00,1916412.6653,3620861
Residentiel,2019-11-06 22:30:00+00:00,1867225.0803999968,3620866
Residentiel,2019-11-06 22:45:00+00:00,1828475.289899999,3619994
Residentiel,2019-11-06 23:00:00+00:00,1783822.9098999987,3619494
Residentiel,2019-11-06 23:15:00+00:00,1749979.0402999977,3620587
Residentiel,2019-11-06 23:30:00+00:00,1721260.750800001,3620199
Residentiel,2019-11-06 23:45:00+00:00,1698256.3492,3620108
Residentiel,2019-11-07 00:00:00+00:00,1684750.5366000007,3624989
Residentiel,2019-11-07 00:15:00+00:00,1674830.0134000017,3625123
Residentiel,2019-11-07 00:30:00+00:00,1664303.1583000005,3625551
Residentiel,2019-11-07 00:45:00+00:00,1653537.7989999978,3625467
Residentiel,2019-11-07 01:00:00+00:00,1648747.7545999966,3625018
Residentiel,2019-11-07 01:15:00+00:00,1635053.1661999987,3609216
Residentiel,2019-11-07 01:30:00+00:00,1638206.3996999976,3624057
Residentiel,2019-11-07 01:45:00+00:00,1639938.9822999998,3623999
Residentiel,2019-11-07 02:00:00+00:00,1639281.290099999,3624007
Residentiel,2019-11-07 02:15:00+00:00,1643302.5276999995,3624061
Residentiel,2019-11-07 02:30:00+00:00,1645735.1540999983,3625441
Residentiel,2019-11-07 02:45:00+00:00,1651161.112299999,3625485
Residentiel,2019-11-07 03:00:00+00:00,1651398.2479,3625618
Residentiel,2019-11-07 03:15:00+00:00,1655887.200700001,3625553
Residentiel,2019-11-07 03:30:00+00:00,1666144.2079000033,3624934
Residentiel,2019-11-07 03:45:00+00:00,1675672.4952,3623590
Residentiel,2019-11-07 04:00:00+00:00,1691614.8963999993,3624844
Residentiel,2019-11-07 04:15:00+00:00,1714075.8168,3624746
Residentiel,2019-11-07 04:30:00+00:00,1738303.2764999971,3624768
Residentiel,2019-11-07 04:45:00+00:00,1769535.2385000011,3624734
Residentiel,2019-11-07 05:00:00+00:00,1822197.4121000052,3624714
Residentiel,2019-11-07 05:15:00+00:00,1862383.3649000004,3623280
Residentiel,2019-11-07 05:30:00+00:00,1908092.6434000027,3622428
Residentiel,2019-11-07 05:45:00+00:00,1963459.576299996,3620716
Residentiel,2019-11-07 06:00:00+00:00,2047379.5708999976,3614232
Residentiel,2019-11-07 06:15:00+00:00,2114897.616800002,3620336
Residentiel,2019-11-07 06:30:00+00:00,2167815.2296000007,3620311
Residentiel,2019-11-07 06:45:00+00:00,2208636.5413,3622584
Residentiel,2019-11-07 07:00:00+00:00,2230032.253400001,3622528
Residentiel,2019-11-07 07:15:00+00:00,2232198.0964000006,3619441
Residentiel,2019-11-07 07:30:00+00:00,2212384.5287000006,3621084
Residentiel,2019-11-07 07:45:00+00:00,2181111.1136,3620691
Residentiel,2019-11-07 08:00:00+00:00,2144474.7205,3620058
Residentiel,2019-11-07 08:15:00+00:00,2122599.419200001,3621075
Residentiel,2019-11-07 08:30:00+00:00,2098159.957999999,3618201
Residentiel,2019-11-07 08:45:00+00:00,2077796.352499998,3620685
Residentiel,2019-11-07 09:00:00+00:00,2057791.2158,3619613
Residentiel,2019-11-07 09:15:00+00:00,2042853.829300004,3619190
Residentiel,2019-11-07 09:30:00+00:00,2031794.026700004,3620445
Residentiel,2019-11-07 09:45:00+00:00,2014851.3584000012,3619434
Residentiel,2019-11-07 10:00:00+00:00,2005839.206299999,3620028
Residentiel,2019-11-07 10:15:00+00:00,1998761.142699999,3619841
Residentiel,2019-11-07 10:30:00+00:00,1993117.121099999,3619412
Residentiel,2019-11-07 10:45:00+00:00,1984105.246000002,3618141
Residentiel,2019-11-07 11:00:00+00:00,1992458.3501000004,3619460
Residentiel,2019-11-07 11:15:00+00:00,1992804.4446000007,3618572
Residentiel,2019-11-07 11:30:00+00:00,1990799.3642000025,3616334
Residentiel,2019-11-07 11:45:00+00:00,1991003.3317,3616406
Residentiel,2019-11-07 12:00:00+00:00,1991749.417800005,3617799
Residentiel,2019-11-07 12:15:00+00:00,1979774.626600002,3618770
Residentiel,2019-11-07 12:30:00+00:00,1960981.4967999996,3617922
Residentiel,2019-11-07 12:45:00+00:00,1935647.8387000016,3619803
Residentiel,2019-11-07 13:00:00+00:00,1927062.8359999964,3619722
Residentiel,2019-11-07 13:15:00+00:00,1911628.0901,3620144
Residentiel,2019-11-07 13:30:00+00:00,1900008.9136000024,3620337
Residentiel,2019-11-07 13:45:00+00:00,1891460.8621000017,3619772
Residentiel,2019-11-07 14:00:00+00:00,1895117.565199999,3620421
Residentiel,2019-11-07 14:15:00+00:00,1887528.614599996,3620302
Residentiel,2019-11-07 14:30:00+00:00,1902679.4742999969,3620346
Residentiel,2019-11-07 14:45:00+00:00,1918060.7739,3621002
Residentiel,2019-11-07 15:00:00+00:00,1952359.6634000004,3620863
Residentiel,2019-11-07 15:15:00+00:00,1989702.5906000005,3620863
Residentiel,2019-11-07 15:30:00+00:00,2036062.7806000009,3619861
Residentiel,2019-11-07 15:45:00+00:00,2089404.8566000003,3621058
Residentiel,2019-11-07 16:00:00+00:00,2160954.805499998,3621047
Residentiel,2019-11-07 16:15:00+00:00,2232402.305500001,3621660
Residentiel,2019-11-07 16:30:00+00:00,2311734.0415,3621444
Residentiel,2019-11-07 16:45:00+00:00,2391002.3751999964,3620975
Residentiel,2019-11-07 17:00:00+00:00,2462247.0646000034,3621158
Residentiel,2019-11-07 17:15:00+00:00,2514036.6631000005,3620995
Residentiel,2019-11-07 17:30:00+00:00,2529301.539000002,3620998
Residentiel,2019-11-07 17:45:00+00:00,2531571.703799997,3618946
Residentiel,2019-11-07 18:00:00+00:00,2534435.9492999986,3618835
Residentiel,2019-11-07 18:15:00+00:00,2541730.3028000025,3618426
Residentiel,2019-11-07 18:30:00+00:00,2542260.7536999984,3620304
Residentiel,2019-11-07 18:45:00+00:00,2534462.0630000005,3620271
Residentiel,2019-11-07 19:00:00+00:00,2524419.8431000025,3618730
Residentiel,2019-11-07 19:15:00+00:00,2513215.0242999992,3618656
Residentiel,2019-11-07 19:30:00+00:00,2506624.6316,3618977
Residentiel,2019-11-07 19:45:00+00:00,2499276.7659999984,3619188
Residentiel,2019-11-07 20:00:00+00:00,2481330.796100006,3618545
Residentiel,2019-11-07 20:15:00+00:00,2461724.243100003,3620594
Residentiel,2019-11-07 20:30:00+00:00,2439103.550599998,3620432
Residentiel,2019-11-07 20:45:00+00:00,2419172.280600001,3620445
Residentiel,2019-11-07 21:00:00+00:00,2376350.2629000023,3618949
Residentiel,2019-11-07 21:15:00+00:00,2358222.6317000007,3618864
Residentiel,2019-11-07 21:30:00+00:00,2329304.5812000013,3618862
Residentiel,2019-11-07 21:45:00+00:00,2297824.2973000025,3619478
Residentiel,2019-11-07 22:00:00+00:00,2235478.277399999,3620282
Residentiel,2019-11-07 22:15:00+00:00,2204470.7938,3620116
Residentiel,2019-11-07 22:30:00+00:00,2161526.1054999977,3620111
Residentiel,2019-11-07 22:45:00+00:00,2124723.7298000013,3620512
Residentiel,2019-11-07 23:00:00+00:00,2062051.7173,3620519
Residentiel,2019-11-07 23:15:00+00:00,2043509.3455999992,3619988
Residentiel,2019-11-07 23:30:00+00:00,2015355.4703999967,3620446
Residentiel,2019-11-07 23:45:00+00:00,1997444.2506999976,3620291
Residentiel,2019-11-08 00:00:00+00:00,1981802.2836999944,3624937
Residentiel,2019-11-08 00:15:00+00:00,1968278.2655999972,3624987
Residentiel,2019-11-08 00:30:00+00:00,1953544.1739000008,3625094
Residentiel,2019-11-08 00:45:00+00:00,1949679.8368999967,3625217
Residentiel,2019-11-08 01:00:00+00:00,1947402.1166000036,3625226
Residentiel,2019-11-08 01:15:00+00:00,1938931.5036000025,3610471
Residentiel,2019-11-08 01:30:00+00:00,1949855.6586,3625471
Residentiel,2019-11-08 01:45:00+00:00,1950297.6817999985,3625555
Residentiel,2019-11-08 02:00:00+00:00,1957346.0697999983,3625351
Residentiel,2019-11-08 02:15:00+00:00,1957847.344600002,3625297
Residentiel,2019-11-08 02:30:00+00:00,1966959.6100000003,3625786
Residentiel,2019-11-08 02:45:00+00:00,1979965.4105,3625858
Residentiel,2019-11-08 03:00:00+00:00,1990165.195000004,3625868
Residentiel,2019-11-08 03:15:00+00:00,1996701.4611000023,3625847
Residentiel,2019-11-08 03:30:00+00:00,2010356.3517999975,3625320
Residentiel,2019-11-08 03:45:00+00:00,2027508.5361999976,3624856
Residentiel,2019-11-08 04:00:00+00:00,2052947.2755999947,3625824
Residentiel,2019-11-08 04:15:00+00:00,2080794.0525000016,3625806
Residentiel,2019-11-08 04:30:00+00:00,2117674.939799997,3625702
Residentiel,2019-11-08 04:45:00+00:00,2147784.255899998,3625554
Residentiel,2019-11-08 05:00:00+00:00,2209558.7537000007,3625489
Residentiel,2019-11-08 05:15:00+00:00,2250610.7557000043,3625389
Residentiel,2019-11-08 05:30:00+00:00,2305365.1640999974,3625335
Residentiel,2019-11-08 05:45:00+00:00,2360423.8932999982,3625276
Residentiel,2019-11-08 06:00:00+00:00,2460602.4394000047,3625321
Residentiel,2019-11-08 06:15:00+00:00,2523779.1362999976,3625252
Residentiel,2019-11-08 06:30:00+00:00,2583300.185500003,3625263
Residentiel,2019-11-08 06:45:00+00:00,2629320.7852000017,3625301
Residentiel,2019-11-08 07:00:00+00:00,2648086.3667,3625250
Residentiel,2019-11-08 07:15:00+00:00,2643936.774499998,3625234
Residentiel,2019-11-08 07:30:00+00:00,2609690.265400002,3624990
Residentiel,2019-11-08 07:45:00+00:00,2572619.9257999985,3624955
Residentiel,2019-11-08 08:00:00+00:00,2527480.470000003,3624907
Residentiel,2019-11-08 08:15:00+00:00,2485619.175499999,3623122
Residentiel,2019-11-08 08:30:00+00:00,2436394.315899998,3622962
Residentiel,2019-11-08 08:45:00+00:00,2385431.227699996,3622896
Residentiel,2019-11-08 09:00:00+00:00,2339928.3113999963,3621580
Residentiel,2019-11-08 09:15:00+00:00,2317677.3105000025,3622420
Residentiel,2019-11-08 09:30:00+00:00,2289811.2726,3623511
Residentiel,2019-11-08 09:45:00+00:00,2255722.0878999964,3623856
Residentiel,2019-11-08 10:00:00+00:00,2230194.5100000007,3623835
Residentiel,2019-11-08 10:15:00+00:00,2194500.109499996,3622996
Residentiel,2019-11-08 10:30:00+00:00,2160310.1762999957,3622790
Residentiel,2019-11-08 10:45:00+00:00,2129456.7652000044,3623013
Residentiel,2019-11-08 11:00:00+00:00,2113020.2078000004,3623511
Residentiel,2019-11-08 11:15:00+00:00,2101437.675599998,3621483
Residentiel,2019-11-08 11:30:00+00:00,2093352.5580000004,3622231
